protein,log2FC,p_value,mean_tumor,mean_normal,q_value,significant
ACOX1,0.16142785868586862,0.4209013601722983,-0.0031626363636363466,-0.16459049504950496,0.4503894612941105,False
ACOX2,-0.7641773978397839,1.569184486453751e-06,-0.32424809090909085,0.43992930693069304,2.5605871978953004e-06,True
ACOX3,-0.38118699279928,0.020016922900510846,-0.14616263636363638,0.2350243564356436,0.024655683355906653,False
ACP1,-0.4153557326732673,3.5940592538225406e-07,0.044930999999999985,0.4602867326732673,6.058430096590141e-07,False
ACP1.1,-0.8715524023402341,2.1372119533331734e-05,-0.1155508181818182,0.7560015841584159,3.259077525002951e-05,True
ACP2,0.5424897218721871,8.360682860608648e-06,0.30087645454545453,-0.2416132673267326,1.309236853467358e-05,True
ACP5,-4.006098882988299,1.1934926074363844e-27,-2.599018090909091,1.4070807920792079,5.5548905073562785e-27,True
ACP6,1.5644895148514855,2.080365178942539e-18,0.5145010000000001,-1.0499885148514854,6.1048773434323625e-18,True
ACPP,0.6855603699369937,0.0010501113093279613,0.23823918181818188,-0.44732118811881183,0.0014296010494644492,True
ACSF2,0.2291633492349235,0.22548077516829237,0.024694636363636373,-0.20446871287128715,0.2500260864851566,False
ACSF3,-0.08391092619261925,0.5371775021720265,0.07638372727272727,0.16029465346534652,0.5658056312185993,False
ACSL1,-0.1468719162916292,0.353618494150479,-0.06837627272727276,0.07849564356435645,0.38263910056228434,False
ACSL1.1,-0.7242420567056705,5.9670062187591085e-06,-0.44931136363636365,0.2749306930693069,9.419719094472376e-06,True
ACSL3,0.7352401089108911,1.2684808448020456e-09,0.28771099999999994,-0.4475291089108911,2.4497103266195286e-09,True
ACSL4,-0.5204681269126913,2.5207125070210676e-05,-0.0637299090909091,0.4567382178217822,3.827986253901227e-05,True
ACSL5,0.8069702169216922,0.0009125130876129273,-0.5123935454545455,-1.3193637623762378,0.0012486883506813366,True
ACSM3,0.8661085697569757,0.00046630908326511907,-0.06970172727272725,-0.935810297029703,0.0006534624939590174,True
ACSS1,-0.6019790810081008,0.0002588687908915805,-0.25701809090909095,0.3449609900990099,0.0003694366090373789,True
ACSS2,-0.7180425643564354,9.145444215873108e-07,-0.2800389999999999,0.43800356435643556,1.5109451451146537e-06,True
ACSS3,-2.65437199729973,4.0894149862561e-33,-1.2413753636363636,1.4129966336633666,2.526702618692604e-32,True
ACTA2,-2.3326811872187214,2.939062378040918e-16,-0.9526944545454545,1.379986732673267,7.802082719905062e-16,True
ACTB,-0.9671298730873087,4.603470113414427e-39,-0.08554809090909091,0.8815817821782178,3.895809016192741e-38,True
ACTBL2,-1.4897677848784876,3.3841002822884326e-30,-0.6027226363636362,0.8870451485148514,1.7828157447420186e-29,True
ACTG1,-0.93998602070207,8.385667048369804e-43,-0.09997354545454547,0.8400124752475245,8.701041048232408e-42,True
ACTG2,-3.0032790684068402,1.5074046692941806e-20,-1.3610404545454546,1.6422386138613858,4.8911233763026e-20,True
ACTN1,-1.5612789459945993,1.7246765511650921e-10,-0.6956862727272727,0.8655926732673267,3.4735406572201293e-10,True
ACTN1.1,-0.9723239234923493,3.688822055346674e-22,-0.14299263636363638,0.829331287128713,1.3100258683161961e-21,True
ACTN2,-5.687492150315031,1.553191241327892e-82,-2.948638090909091,2.7388540594059405,7.803559784061083e-80,True
ACTN3,-2.191302189918992,5.341354837795254e-25,-0.9070920909090908,1.284210099009901,2.1855367887524e-24,True
ACTN4,-2.114800305130513,5.0651937858551255e-31,-0.8701799090909091,1.2446203960396038,2.7788701080329326e-30,True
ACTN4.1,-1.1144330594059408,5.335660900241402e-22,-0.148379,0.9660540594059408,1.878798190841181e-21,True
ACTR10,-0.7436090900090009,3.599751037756971e-24,-0.13480354545454545,0.6088055445544555,1.4141244200176148e-23,True
ACTR1A,-1.2156808811881188,6.960399512387335e-55,-0.24200899999999995,0.9736718811881189,1.6736517316183755e-53,True
ACTR1B,-1.1583153636363637,2.1150397507926808e-29,-0.3576553636363637,0.8006599999999999,1.074516735554387e-28,True
ACTR2,-0.3629802781278128,4.965864353953963e-05,-0.03679354545454544,0.32618673267326737,7.40111492940586e-05,False
ACTR3B,-0.39069805490549053,0.012873866409470225,-0.004016272727272715,0.3866817821782178,0.01614476205265407,False
ACTR5,-0.26026414851485147,5.488184988342255e-05,0.053981,0.31424514851485147,8.16046945462853e-05,False
ACTR6,0.1817043393339334,0.014842621690481209,0.1889346363636364,0.007230297029702978,0.018499499498280926,False
ACTR8,0.07490456435643561,0.30739048440767514,0.20102099999999998,0.12611643564356437,0.33543090582483615,False
ACVR1,1.2763826957695767,5.3457522575628475e-18,0.44842863636363633,-0.8279540594059404,1.541708490957551e-17,True
ACVRL1,-3.3097629189918996,2.8467591788563655e-59,-1.3388639090909091,1.9708990099009902,9.602531138290765e-58,True
ACY1,0.5318914410441045,6.475772577738843e-06,0.2947682727272728,-0.23712316831683167,1.0204312483838726e-05,True
ACYP1,-1.3207348865886588,3.9195865358178687e-19,-0.26543627272727277,1.055298613861386,1.1938855478914286e-18,True
ACYP2,-1.1277639414941494,2.978769826241343e-11,-0.05074354545454547,1.0770203960396039,6.249524562923046e-11,True
ADA,0.24794576147614766,0.1168207720832269,0.1669364545454546,-0.08100930693069304,0.13377772196574902,False
ADA2,-1.5159235994599456,7.366773219449817e-11,-0.7078962727272726,0.8080273267326731,1.515913282019141e-10,True
ADAL,-0.650005311431143,4.4977964750580743e-10,-0.03472372727272725,0.6152815841584158,8.874734425569322e-10,True
ADAM10,-0.9899607101710173,3.233492216653804e-14,-0.28233536363636363,0.7076253465346537,7.842204446183235e-14,True
ADAM15,0.1851199738973897,0.22301173805639662,0.010359181818181804,-0.17476079207920792,0.24745670713545997,False
ADAM17,0.2985335202520252,0.0016605890907957176,0.14491827272727273,-0.15361524752475247,0.002224527569567207,False
ADAM28,1.8868172232223226,5.999260950622831e-19,0.5051922727272727,-1.3816249504950497,1.8100172261265977e-18,True
ADAM8,0.5847651854185418,0.002593569650604107,0.1581073636363636,-0.42665782178217826,0.0034286408924895178,True
ADAM9,1.9109680117011703,6.94148509025774e-30,0.6030200909090909,-1.3079479207920792,3.6209517306885463e-29,True
ADAMTS1,-2.487143525652565,1.7033157667176886e-27,-0.5592815454545454,1.9278619801980197,7.862597828378653e-27,True
ADAMTS12,2.661664423942394,4.475021314699936e-20,0.6025959090909089,-2.0590685148514853,1.4206369627577514e-19,True
ADAMTS2,2.7117651314131415,5.953527562587408e-25,0.9511746363636361,-1.7605904950495053,2.4297723006609402e-24,True
ADAMTS4,1.1742837902790282,1.4998592580555695e-05,0.20073190909090913,-0.9735518811881191,2.311163273187807e-05,True
ADAMTS7,2.637000605760576,1.3003641384313326e-16,0.49475209090909095,-2.142248514851485,3.5224960458188136e-16,True
ADAMTSL2,-0.2031159756975697,0.3459646881639947,0.03357372727272726,0.23668970297029696,0.3746544427922284,False
ADAMTSL3,-2.776401423042304,3.445408296710465e-34,-1.1304073636363634,1.6459940594059406,2.251188747460513e-33,True
ADAMTSL4,-0.4852952376237625,0.0012690339811633597,-0.18905900000000006,0.2962362376237624,0.001714192498115952,False
ADAMTSL5,-1.9889844851485146,2.250365337638257e-28,-0.8990729999999999,1.0899114851485148,1.0871451170594533e-27,True
ADAP1,-0.538616407740774,0.0002144435997163345,-0.12088809090909092,0.4177283168316831,0.0003081557433226147,True
ADAP2,-0.3214281719171916,0.04018838789303107,0.019532818181818196,0.34096099009900976,0.048213943801291265,False
ADAR,1.8287372736273626,2.543630846755668e-55,0.6433428181818182,-1.1853944554455444,6.373097129430343e-54,True
ADARB1,-2.5282513942394242,1.9870765223768827e-73,-0.9052399090909091,1.623011485148515,2.463458763975289e-71,True
ADAT1,0.3076345283528352,0.046477928270389504,0.20512918181818182,-0.10250534653465343,0.055459787908642276,False
ADAT2,1.3079381917191717,5.563465619744763e-19,0.5639991818181818,-0.7439390099009899,1.680659582470997e-18,True
ADAT3,-0.13084656975697576,0.1203525298395983,0.13942372727272725,0.270270297029703,0.1376075278295371,False
ADCK1,-0.49563667956795676,2.4581294179403613e-05,-0.1387028181818182,0.3569338613861386,3.735918392558301e-05,False
ADCK5,0.17947111341134114,0.26967863381125834,0.019329727272727276,-0.16014138613861387,0.2959365718315062,False
ADCY5,-0.8348048595859585,9.319468960914344e-06,2.0090909090889822e-05,0.8348249504950495,1.4567488243145296e-05,True
ADCY6,-1.3282986615661565,2.8669532224762225e-11,-0.38835390909090906,0.9399447524752474,6.018899375798992e-11,True
ADCY7,-1.2416197722772275,1.963669168599497e-21,-0.3591569999999999,0.8824627722772277,6.675635998379914e-21,True
ADCY9,-0.6895010990099011,9.693817832558019e-05,-0.349011,0.340490099009901,0.00014216805197357328,True
ADD1,-2.8841052376237624,5.70825465166604e-77,-1.076169,1.8079362376237624,1.0898199780960803e-74,True
ADD1.1,-3.0519569657965793,4.761044013582128e-47,-1.1496662727272726,1.9022906930693066,6.530018125525144e-46,True
ADD2,-4.587508324932494,5.492205671574114e-58,-2.2314899090909095,2.3560184158415844,1.7077718352067262e-56,True
ADD3,-3.7138453456345637,2.3954661048629884e-51,-1.4139744545454545,2.299870891089109,4.474974449515085e-50,True
ADD3.1,-2.610752528352835,7.849698360912307e-57,-0.9430271818181821,1.667725346534653,2.1594588055697085e-55,True
ADGRE2,-0.28751478757875787,0.13479967932851974,-0.048606272727272706,0.23890851485148515,0.15337279366746717,False
ADGRE3,-1.2945762457245724,0.0001767433923034195,-1.2349299090909092,0.059646336633663366,0.0002549014085101137,True
ADGRE5,0.4070213150315032,0.00044819865310071,0.3206219090909091,-0.08639940594059406,0.0006291020576889501,False
ADGRF1,2.030556063906391,1.151244943665581e-06,-0.5105502727272728,-2.5411063366336637,1.8925063255091505e-06,True
ADGRF5,-1.6699995670567054,4.201863207390664e-14,-0.8340326363636362,0.8359669306930692,1.01239238207348e-13,True
ADGRG1,1.6612140783078306,7.84884857741831e-12,0.5428364545454546,-1.1183776237623761,1.6970579506236737e-11,True
ADGRG6,-2.3843396354635464,3.0335331441234025e-27,-1.1671740909090909,1.2171655445544556,1.3848927495840267e-26,True
ADGRL2,-4.6574638784878495,5.990370301636519e-84,-2.2694553636363635,2.3880085148514856,3.812271659961481e-81,True
ADGRL4,-2.2217960171017106,2.578452649694417e-33,-0.7450413636363635,1.4767546534653468,1.6098043815554548e-32,True
ADH1B,-6.830318486948695,6.2313832183077154e-77,-3.7333980909090916,3.0969203960396037,1.1663683176855971e-74,True
ADH1C,-5.9705578478847885,7.137146161168559e-22,-4.882700818181818,1.0878570297029704,2.492908790871389e-21,True
ADH4,-6.954203554455445,4.707286998228397e-59,-4.010899,2.9433045544554446,1.554870646542847e-57,True
ADH5,-1.6456747425742573,3.50923098341068e-35,-0.41218899999999997,1.2334857425742574,2.396217379659396e-34,True
ADH7,-3.1352752052205224,1.2475766393426888e-10,-2.843279363636364,0.2919958415841584,2.5333687724240176e-10,True
ADI1,2.262892242124212,1.3645801310429015e-51,0.682203727272727,-1.5806885148514849,2.600056273639828e-50,True
ADIPOQ,-4.090090044104411,1.364509382119752e-55,-1.9499617272727272,2.1401283168316834,3.5015071402460086e-54,True
ADIPOR1,1.1226884221422142,8.066459610348195e-09,0.46444881818181816,-0.658239603960396,1.489696719682412e-08,True
ADIRF,-6.681838495949595,3.409393974982125e-80,-3.492273545454546,3.189564950495049,1.1222784443165297e-77,True
ADK,0.9327139432943296,1.4274889331779429e-10,0.30230463636363636,-0.6304093069306932,2.8900974244149823e-10,True
ADNP,1.0716926741674166,9.21877422857934e-31,0.4485655454545454,-0.6231271287128712,4.985972735751749e-30,True
ADNP2,1.4975705265526553,2.9629789100202023e-12,0.448334090909091,-1.0492364356435644,6.524705115352446e-12,True
ADO,-0.2684282529252925,0.0002000274945332719,0.1383337272727273,0.4067619801980198,0.0002877429871631425,False
ADPGK,-0.6409838784878488,3.38673908180481e-12,-0.03137536363636363,0.6096085148514852,7.437269674467154e-12,True
ADPRH,-1.9074925913591354,2.406996997195543e-37,-0.6543553636363634,1.2531372277227721,1.8589962245330624e-36,True
ADPRHL2,0.2296327371737174,0.003564160734690765,0.2231937272727273,-0.006439009900990106,0.004667143809788483,False
ADRM1,1.6136073276327634,1.7567268702908675e-65,0.7141455454545453,-0.899461782178218,9.864538061056837e-64,True
ADSL,-0.5237186939693971,7.214365752695636e-08,0.002626454545454549,0.5263451485148516,1.2643351473330738e-07,True
ADSS,1.0678761215121513,1.562392414128385e-30,0.48398463636363637,-0.5838914851485149,8.38841281511224e-30,True
ADSSL1,1.5596528991899188,3.812631195508302e-11,0.19441190909090902,-1.3652409900990097,7.965720593635861e-11,True
AEBP1,-0.4545664347434744,0.003353379592386256,-0.09820445454545455,0.35636198019801985,0.004397769142590905,False
AES,-0.6517347875787578,1.78295714839942e-09,-0.09892627272727271,0.5528085148514851,3.4013007471264714e-09,True
AFAP1,0.6694406129612961,2.0516947558948248e-08,0.27181645454545456,-0.39762415841584153,3.703476485834649e-08,True
AFAP1.1,1.4180549909991003,4.215758402382793e-09,0.1273795454545454,-1.2906754455445548,7.90485753469773e-09,True
AFAP1L1,-2.5475515472547254,7.110944158538368e-57,-0.9443826363636363,1.603168910891089,1.9732870039943972e-55,True
AFAP1L2,-1.025182078307831,3.2513962932267845e-08,-0.3827844545454546,0.6423976237623762,5.809064011817871e-08,True
AFDN,-2.8445768757875793,1.6734937411551797e-55,-1.0436317272727276,1.800945148514852,4.2600456674846257e-54,True
AFDN.1,-1.1117030414041402,8.897781097431826e-19,-0.37333809090909087,0.7383649504950494,2.6609717530101567e-18,True
AFF1,0.5155079918991898,1.8190903860802234e-05,0.2628380909090909,-0.252669900990099,2.7859837679322658e-05,True
AFF2,-0.07367240594059404,0.6378713086305952,-0.295233,-0.22156059405940598,0.6635196155810898,False
AFF3,3.0406415940594056,2.800892104169967e-17,0.441821,-2.5988205940594056,7.838556442804604e-17,True
AFF4,1.1518810450045003,3.1335112012259546e-30,0.4351182727272726,-0.7167627722772277,1.653537751625371e-29,True
AFG1L,0.5196698244824484,0.0004893168997253709,0.09058863636363641,-0.4290811881188119,0.0006846993733184389,True
AFG3L2,1.0192665265526553,1.5449038733391698e-11,0.365570090909091,-0.6536964356435644,3.2948285019874254e-11,True
AFM,-3.276039036003601,1.2700989276197838e-42,-1.2715008181818186,2.0045382178217825,1.302294775838717e-41,True
AFMID,-0.47042341404140414,0.007062314434114648,-0.05457390909090907,0.41584950495049505,0.009027430850034605,False
AGA,0.936173691269127,3.107643038432761e-07,0.5278119090909091,-0.4083617821782179,5.259851142709067e-07,True
AGAP1,-0.6252870828082808,6.673113994177301e-11,-0.12081718181818184,0.504469900990099,1.3764379038119386e-10,True
AGAP2,-0.5969917632763277,8.060055856694982e-07,-0.13805354545454546,0.4589382178217823,1.3357863404168454e-06,True
AGAP2.1,-1.389081277227723,8.599468137774716e-21,-0.24678899999999995,1.142292277227723,2.8297319146224555e-20,True
AGAP3,-0.7570497290729072,5.636341033816682e-17,-0.14548081818181818,0.6115689108910891,1.5568435043059618e-16,True
AGER,-6.925810008100811,4.8946609305564196e-86,-3.93385990909091,2.991950099009901,4.2476757493719624e-83,True
AGER.1,-6.126153941494149,1.6665492620911264e-68,-3.458033545454545,2.6681203960396043,1.2934048175546254e-66,True
AGFG1,-0.4093546795679568,9.071114602526298e-09,0.0920191818181818,0.5013738613861386,1.6694208597593223e-08,False
AGFG2,-0.17986746984698476,0.1428724214549807,0.05301827272727272,0.23288574257425748,0.16209414490245372,False
AGGF1,0.6019681611161115,5.500745627370192e-05,0.08854063636363634,-0.5134275247524752,8.176598841307358e-05,True
AGK,1.465050783978398,8.665947885109926e-26,0.47828009090909096,-0.9867706930693069,3.696386886115253e-25,True
AGL,-0.09255739783978392,0.4073532284551964,0.04397190909090911,0.13652930693069304,0.4372645810000343,False
AGO1,-0.6770584059405942,1.1958607154786484e-13,-0.03683900000000001,0.6402194059405942,2.8117454162461026e-13,True
AGO2,-0.6666500801080107,9.994745286674942e-16,-0.06674354545454546,0.5999065346534653,2.584931956288242e-15,True
AGO3,-0.5967771008100811,4.3797867776374673e-16,-0.024718090909090905,0.5720590099009901,1.1530459067657821e-15,True
AGO4,-0.6642109351935194,2.757870355370279e-13,-0.055371727272727274,0.608839207920792,6.393062266237174e-13,True
AGPAT1,0.10368747164716476,0.4737327956584061,0.1386128181818182,0.03492534653465344,0.5028549926493989,False
AGPAT2,-0.4273372088208821,0.0019973977574111474,-0.18204354545454543,0.24529366336633665,0.002661524147438137,False
AGPAT3,-0.03153311341134116,0.7964608759991132,0.07738827272727271,0.10892138613861387,0.813156740351608,False
AGPAT4,-1.3262854500450043,6.195888877081951e-13,-0.5951777272727271,0.7311077227722773,1.4082370290624835e-12,True
AGPAT5,0.9376158244824482,2.8327804109246667e-11,0.4179946363636364,-0.5196211881188119,5.951083143196933e-11,True
AGPS,0.11414038793879382,0.36255377926455223,0.12773009090909088,0.013589702970297057,0.3917747766424514,False
AGR2,3.0187335652565253,1.311141728422994e-15,0.36079554545454556,-2.6579380198019797,3.3727186579158993e-15,True
AGR3,0.1846341503150314,0.5402222935548031,-0.3948999090909091,-0.5795340594059405,0.5688871499475069,False
AGRN,-4.327914378937894,7.583256945945009e-64,-2.0303886363636363,2.2975257425742575,3.5836520200985672e-62,True
AGRN.1,-3.6471684419441948,4.0871695808613437e-63,-1.6830708181818181,1.9640976237623764,1.8147032939024368e-61,True
AGT,-3.5722050036003603,2.334873378870907e-42,-1.429127181818182,2.143077821782178,2.3486513461224107e-41,True
AGTPBP1,-1.4681075238523853,4.67165865567498e-42,-0.3767544545454546,1.0913530693069307,4.606989000730719e-41,True
AGTRAP,0.30786906480648063,0.07727869811458532,-0.21263172727272733,-0.520500792079208,0.09019470011026183,False
AGTRAP.1,0.1879505499549956,0.28149916624897275,-0.27034172727272726,-0.45829227722772287,0.3084470891887849,False
AHCY,0.5794584527452746,1.3149166844621285e-08,0.35642736363636374,-0.22303108910891084,2.3986613166205765e-08,True
AHCYL1,0.7085583267326732,7.051374433595045e-11,0.41055099999999994,-0.29800732673267327,1.4522636535727788e-10,True
AHCYL2,1.352199397839784,7.664808449483569e-17,0.35329009090909097,-0.998909306930693,2.105561480827918e-16,True
AHCYL2.1,1.6143362799279928,3.168454476926913e-07,0.04600063636363641,-1.5683356435643563,5.352338778401046e-07,True
AHDC1,0.13380757965796578,0.2840394815658706,0.1411982727272727,0.007390693069306912,0.3111591566476705,False
AHNAK,-4.108881448244824,2.70616389488904e-80,-1.725802636363636,2.383078811881188,9.567792792818806e-78,True
AHNAK.1,-2.656822128712871,3.3748032007643504e-39,-1.090015,1.566807128712871,2.8841424668304825e-38,True
AHNAK2,1.5832791998199816,2.5407853205693065e-08,0.21125009090909094,-1.3720291089108907,4.5633747262755595e-08,True
AHR,0.43972532043204315,0.002979453629199907,0.2214991818181818,-0.2182261386138614,0.003923015771633422,False
AHSA1,0.8485754734473447,2.065737767117309e-21,0.45499190909090914,-0.3935835643564356,7.012636104161391e-21,True
AHSG,-3.3542241215121513,5.9183459945313974e-49,-1.2622126363636363,2.092011485148515,9.156650058962191e-48,True
AHSG.1,-3.7496369027902787,1.2447344371406922e-43,-1.5729580909090908,2.176678811881188,1.3610807487909562e-42,True
AHSP,-5.883371628262827,7.102188905188885e-41,-3.4967017272727277,2.386669900990099,6.659871835848044e-40,True
AIDA,-0.47088879297929803,1.3059640864468137e-07,-0.011153545454545473,0.45973524752475253,2.2511255271255477e-07,False
AIF1,-0.22757912601260122,0.1457807675746952,0.08460463636363635,0.3121837623762376,0.1650994432634999,False
AIF1L,-2.525978693969397,3.4105269671147465e-23,-1.2289335454545456,1.2970451485148513,1.2777429524363173e-22,True
AIFM1,1.023173196219622,6.989268811421271e-13,0.4291619090909092,-0.5940112871287129,1.5832833429954307e-12,True
AIFM2,0.18659724662466248,0.1841465073843636,0.07993645454545459,-0.10666079207920791,0.20605586209015767,False
AIMP1,1.2642845283528352,2.64370448686809e-59,0.6090791818181817,-0.6552053465346536,8.949220933206662e-58,True
AIMP2,1.3903323753375338,1.0167759323522558e-14,0.3277644545454546,-1.0625679207920793,2.5282998307461924e-14,True
AIMP2.1,1.0767775436543654,1.0091367724786736e-39,0.45644645454545457,-0.6203310891089109,8.911396512563753e-39,True
AIP,0.5001137992799279,4.168298262924146e-08,0.46301736363636353,-0.03709643564356436,7.393953633424997e-08,True
AJUBA,-0.4844247785778577,0.000573713834694774,-0.19996081818181818,0.28446396039603955,0.0007973027028674208,False
AK1,-3.133900368136813,1.5545209698513618e-40,-1.3025680909090909,1.8313322772277225,1.4337639785701546e-39,True
AK2,1.1379098928892888,4.717858150135778e-14,0.5213500909090909,-0.616559801980198,1.1338538243000035e-13,True
AK3,-1.1289127353735373,9.18354275919073e-20,-0.29246263636363634,0.836450099009901,2.8686550778545387e-19,True
AK4,2.284825284428443,2.425678513392815e-16,0.39637736363636367,-1.8884479207920795,6.475259253033505e-16,True
AK6,-0.1158103681368137,0.3350304488223798,-0.04927809090909092,0.06653227722772277,0.3636798572274776,False
AK7,-2.694782213321332,1.2811947769642806e-17,-1.3132962727272728,1.3814859405940594,3.63780051781708e-17,True
AK9,0.13208456975697574,0.5969609561271277,0.24667427272727271,0.11458970297029698,0.623955905747242,False
AKAP1,1.4597244473447346,4.545535810520122e-25,0.534920090909091,-0.9248043564356435,1.8639039882828644e-24,True
AKAP10,-0.3702719972997299,3.6310093546586343e-07,0.034424636363636366,0.4046966336633663,6.117475344082478e-07,False
AKAP11,-0.19095305040504051,0.019140423853955677,0.021956454545454543,0.21290950495049507,0.023640119822727505,False
AKAP12,-3.851083743474347,3.9091741038385497e-59,-1.6635435454545455,2.1875401980198017,1.3002430660363345e-57,True
AKAP13,-0.060442267326732635,0.5292629284930905,0.14019099999999998,0.20063326732673262,0.5580850453324911,False
AKAP17A,0.8631279846984696,2.3388295459788226e-24,0.35461372727272716,-0.5085142574257425,9.291080668295397e-24,True
AKAP7,-1.6814015742574258,2.712258512848571e-19,-0.738599,0.9428025742574256,8.330508289463467e-19,True
AKAP8,1.0151192268226823,2.4449163797564257e-30,0.43635645454545463,-0.5787627722772276,1.2980629455592237e-29,True
AKAP8L,1.228554384338434,3.7338603351224165e-32,0.4823619090909091,-0.7461924752475249,2.1988544576852923e-31,True
AKAP9,0.33988730063006295,1.3663877293917514e-05,0.2422591818181818,-0.09762811881188117,2.1147109702940433e-05,False
AKNA,-0.641531898289829,1.2950925837656918e-07,-0.10452536363636367,0.5370065346534654,2.2331925225121555e-07,True
AKR1A1,0.37384606750675076,0.0003227614020700511,0.46092190909090913,0.0870758415841584,0.00045794892154588405,False
AKR1B1,-0.758695696669667,6.284858317032296e-05,-0.3385871818181818,0.4201085148514852,9.317480586176472e-05,True
AKR1B10,1.6085972646264635,0.03956829503207088,-5.288252636363636,-6.8968499009901,0.04753573425322786,True
AKR1B15,-0.4321550162016201,0.04955523622578193,-0.044694818181818155,0.38746019801980197,0.05900235862585279,False
AKR1C1,-0.310102168316833,0.5000751583492012,-3.1555590000000007,-2.8454568316831677,0.529119647705772,False
AKR1C2,-0.7555908721872178,0.17033600231051949,-4.189663545454545,-3.4340726732673272,0.19134237209416557,False
AKR1C3,-0.5909285499549951,0.08903537674727632,-1.5760962727272725,-0.9851677227722774,0.10328493212170371,False
AKR1E2,-2.0448692808280824,2.687890550023908e-19,-1.2851791818181815,0.7596900990099009,8.260979778019391e-19,True
AKR7A2,-0.266106092709271,0.013207995953748157,0.1235628181818182,0.3896689108910892,0.016539883166008122,False
AKR7A3,2.0517846903690367,0.0004038174666892738,-2.1520226363636366,-4.203807326732673,0.000569484641308289,True
AKT1,-0.22284227632763282,0.0039034462068072194,0.11593554545454544,0.33877782178217825,0.005091173314685301,False
AKT1S1,0.37455775967596755,0.0007013614836800825,0.2794573636363636,-0.09510039603960398,0.0009668177515780074,False
AKT2,0.18421574347434744,0.023405684049673123,0.2970955454545454,0.112879801980198,0.028696462874156132,False
AKT3,-1.657746101710171,9.029128748182898e-31,-0.47283263636363626,1.1849134653465345,4.8861713735914936e-30,True
AKTIP,-0.4042107443744374,0.0004411082849733726,-0.0358160909090909,0.3683946534653465,0.0006197850586334729,False
ALAD,-2.9829606381638163,4.985822554088617e-50,-1.2383917272727274,1.744568910891089,8.37934191924823e-49,True
ALAS1,0.09556825472547252,0.49261673805363254,0.0646373636363636,-0.030930891089108917,0.521459235025502,False
ALB,-3.5852959666966697,1.237559979153732e-61,-1.3537508181818179,2.2315451485148516,5.04861006880407e-60,True
ALCAM,-0.48291039513951406,0.014027692762943007,-0.3002444545454546,0.18266594059405944,0.017515808386534198,False
ALDH16A1,-1.3127873258325833,1.8792398235923794e-35,-0.3052144545454546,1.0075728712871286,1.3037226276172132e-34,True
ALDH18A1,0.7308424113411343,9.827588471118463e-05,0.26169627272727275,-0.46914613861386156,0.0001440413934366603,True
ALDH18A1.1,3.0147468145814584,1.6875728920594939e-43,0.8200246363636364,-2.194722178217822,1.8348030555352994e-42,True
ALDH1A1,-3.8937086129612966,5.895571908829603e-61,-1.7184644545454546,2.175244158415842,2.2785072648456435e-59,True
ALDH1A2,-3.385327226822682,5.910944597103518e-34,-1.8123444545454546,1.5729827722772276,3.8048467379602286e-33,True
ALDH1A3,0.7380426201620162,0.0007999427688305495,0.17008281818181814,-0.567959801980198,0.0010984941906226522,True
ALDH1B1,0.9208942043204321,4.6423079180658963e-05,0.27459281818181813,-0.646301386138614,6.93295860229303e-05,True
ALDH1L1,-1.4982809459945994,6.136996415215669e-10,-0.2520882727272727,1.2461926732673267,1.202211528414709e-09,True
ALDH1L2,1.1323439522952294,8.129470357324906e-09,0.39129009090909084,-0.7410538613861386,1.5010430180081923e-08,True
ALDH2,-1.5273484239423945,6.925519610099337e-08,-0.8969399090909091,0.6304085148514852,1.215275922757505e-07,True
ALDH3A1,-2.134096605760577,0.00040497339641354396,-4.633288090909091,-2.4991914851485144,0.0005709460998617177,True
ALDH3A2,-0.43688690279027903,0.04230623315920534,-0.4311080909090909,0.005778811881188115,0.05063381415970088,False
ALDH3B1,-3.108884679567957,4.475866066915549e-43,-1.4066108181818182,1.7022738613861388,4.7159621936838665e-42,True
ALDH4A1,-0.36963886498649867,0.01824382932405621,-0.1355471818181818,0.23409168316831686,0.022579488490527756,False
ALDH5A1,0.30779652655265527,0.10291549884378538,-0.1298999090909091,-0.43769643564356436,0.11847942015952428,False
ALDH6A1,0.12177643654365443,0.515218259604856,-0.08147445454545453,-0.20325089108910896,0.5440568037818535,False
ALDH7A1,0.012869307830783105,0.9185784229330977,0.1582055454545455,0.14533623762376238,0.9271251454133379,False
ALDH9A1,-0.5690141575157515,2.666128799255138e-06,-0.07892445454545455,0.49008970297029697,4.299859016335453e-06,True
ALDOA,1.5279085877587757,1.0976528427646742e-35,0.5979091818181818,-0.9299994059405939,7.66510170960613e-35,True
ALDOB,0.30621878577857786,0.2408139361811247,-0.012960818181818174,-0.319179603960396,0.26606595310011766,False
ALDOC,0.3225766165616562,0.008666332124548717,0.16023463636363638,-0.16234198019801982,0.011015819768434363,False
ALG1,1.4458017110711072,1.4288229469294191e-21,0.6278419090909092,-0.8179598019801979,4.91161103759029e-21,True
ALG11,-0.5621750306030603,3.4801545547141965e-08,-0.09086354545454545,0.47131148514851484,6.20499726920092e-08,True
ALG12,-0.7120886489648965,1.238087137339082e-05,-0.1918662727272727,0.5202223762376238,1.9226907130370713e-05,True
ALG13,-0.007451835283528364,0.9532742276868251,-0.05565718181818183,-0.048205346534653463,0.9573065465924229,False
ALG13.1,0.4097175238523853,0.0018175898691902778,0.10216445454545457,-0.3075530693069307,0.0024293913317404636,False
ALG14,0.4882792142214221,7.18386123169646e-05,0.30569881818181815,-0.18258039603960396,0.00010605805647660751,False
